id,reference,date,repository,filename,comment,score,value,comment_cleaned,sentiment
5a933925b8a9f9639f176ce0,r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,framework/Test.java, Counts the number of test cases that will be run by this test.,5.0,1,Counts number test cases run test Counts the number of test case that will be run by this test,0
5a933925b8a9f9639f176ce1,r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,extensions/ExceptionTestCase.java, Execute the test method expecting that an Exception of class fExpected or one of its subclasses will be thrown,5.0,1,Execute test method expecting Exception class fExpected one subclasses thrown Execute the test method expecting that an Exception of class fExpected or one of it subclass will be thrown,0
5a933925b8a9f9639f176ce2,r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,samples/money/Money.java,this makes no sense void appendTo(MoneyBag m,6.0,1,makes sense void appendTo MoneyBag this make no sense void appendTo MoneyBag m,0
5a933925b8a9f9639f176ce3,r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,runner/TestCaseClassLoader.java, A custom class loader which enables the reloading of classes for each test run. The class loader can be configured with a list of package paths that should be excluded from loading. The loading of these packages is delegated to the system class loader. They will be shared across test runs. <p> The list of excluded package paths is specified in a properties file excluded.properties that is located in the same place as the TestCaseClassLoader class. <p> <b>Known limitation<b> the TestCaseClassLoader cannot load classes from jar files.,14.0,1,custom class loader enables reloading classes test run The class loader configured list package paths excluded loading The loading packages delegated system class loader They shared across test runs The list excluded package paths specified properties file excludedproperties located place TestCaseClassLoader class <b>Known limitation<b> TestCaseClassLoader cannot load classes jar files custom class loader which enables the reloading of class for each test run The class loader can be configured with a list of package path that should be excluded from loading The loading of these package is delegated to the system class loader They will be shared across test run The list of excluded package path is specified in a property file excludedproperties that is located in the same place a the TestCaseClassLoader class <b>Known limitation<b> the TestCaseClassLoader cannot load class from jar file,0
5a933925b8a9f9639f176ce4,r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,framework/TestResult.java, A <code>TestResult<code> collects the results of executing a test case. It is an instance of the Collecting Parameter pattern. The test framework distinguishes between <i>failures<i> and <i>errors<i>. A failure is anticipated and checked for with assertions. Errors are unanticipated problems like an <code>ArrayIndexOutOfBoundsException<code>. see Test,1.5,1,TestResult collects results executing test case It instance Collecting Parameter pattern The test framework distinguishes failures errors failure anticipated checked assertions Errors unanticipated problems like ArrayIndexOutOfBoundsException see Test TestResult collect the result of executing a test case It is an instance of the Collecting Parameter pattern The test framework distinguishes between failure and error failure is anticipated and checked for with assertion Errors are unanticipated problem like an ArrayIndexOutOfBoundsException see Test,-1
5a933925b8a9f9639f176ce5,r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,tests/extensions/AllTests.java, Collect tests manually because we have to test class collection code,5.2,1,Collect tests manually test class collection code Collect test manually because we have to test class collection code,0
5a933925b8a9f9639f176ce6,r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,framework/TestListener.java, An error occurred.,3.0,1,An error occurred An error occurred,0
5a933925b8a9f9639f176ce7,r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,tests/framework/SuiteTest.java, 1 public test case + 1 warning for the nonpublic test case,3.0,1,1 public test case + 1 warning nonpublic test case 1 public test case + 1 warning for the nonpublic test case,0
5a933925b8a9f9639f176ce8,r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,framework/Assert.java, A set of assert methods. Messages are only displayed when an assert fails.,6.0,1,set assert methods Messages displayed assert fails set of assert method Messages are only displayed when an assert fails,-1
5a933925b8a9f9639f176ce9,r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,runner/BaseTestRunner.java, calling of the deprecated save method to enable compiling under 1.1.7,3.5,1,calling deprecated save method enable compiling 117 calling of the deprecated save method to enable compiling under 117,0
5a933925b8a9f9639f176cea,r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,swingui/TestRunContext.java, The interface for accessing the Test run context. Test run views should use this interface rather than accessing the TestRunner directly.,4.0,1,The interface accessing Test run context Test run views use interface rather accessing TestRunner directly The interface for accessing the Test run context Test run view should use this interface rather than accessing the TestRunner directly,0
5a933925b8a9f9639f176ceb,r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,samples/SimpleTest.java, avoid warning for not using result,3.0,1,avoid warning using result avoid warning for not using result,0
5a933925b8a9f9639f176cec,r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,samples/money/MoneyBag.java, A MoneyBag defers exchange rate conversions. For example adding 12 Swiss Francs to 14 US Dollars is represented as a bag containing the two Monies 12 CHF and 14 USD. Adding another 10 Swiss francs gives a bag with 22 CHF and 14 USD. Due to the deferred exchange rate conversion we can later value a MoneyBag with different exchange rates. A MoneyBag is represented as a list of Monies and provides different constructors to create a MoneyBag.,2.0,1,MoneyBag defers exchange rate conversions For example adding 12 Swiss Francs 14 US Dollars represented bag containing two Monies 12 CHF 14 USD Adding another 10 Swiss francs gives bag 22 CHF 14 USD Due deferred exchange rate conversion later value MoneyBag different exchange rates MoneyBag represented list Monies provides different constructors create MoneyBag MoneyBag defers exchange rate conversion For example adding 12 Swiss Francs to 14 US Dollars is represented a a bag containing the two Monies 12 CHF and 14 USD Adding another 10 Swiss franc give a bag with 22 CHF and 14 USD Due to the deferred exchange rate conversion we can later value a MoneyBag with different exchange rate MoneyBag is represented a a list of Monies and provides different constructor to create a MoneyBag,0
5a933926b8a9f9639f176ced,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/runner/Request.java, Returns a Request whose Tests can be run in a certain order defined by <code>comparator<code> For example here is code to run a test suite in alphabetical order <pre>private static Comparator<Description> forward(return new Comparator<Description>(public int compare(Description o1 Description o2return o1.getDisplayName(.compareTo(o2.getDisplayName(}}}public static main(new JUnitCore(.run(Request.aClass(AllTests.class.sortWith(forward(} <pre> param comparator definition of the order of the tests in this Request return a Request with ordered Tests,4.0,1,Returns Request whose Tests run certain order defined comparator For example code run test suite alphabetical order private static Comparator<Description> forward return new Comparator<Description> public int compare Description o1 Description o2return o1getDisplayName compareTo o2getDisplayName public static main new JUnitCore run RequestaClass AllTestsclasssortWith forward param comparator definition order tests Request return Request ordered Tests Returns a Request whose Tests can be run in a certain order defined by comparator For example here is code to run a test suite in alphabetical order private static Comparator<Description> forward return new Comparator<Description> public int compare Description o1 Description o2return o1getDisplayName compareTo o2getDisplayName public static main new JUnitCore run RequestaClass AllTestsclasssortWith forward param comparator definition of the order of the test in this Request return a Request with ordered Tests,0
5a933926b8a9f9639f176cee,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/internal/matchers/TypeSafeMatcher.java, Subclasses should implement this. The item will already have been checked for the specific type and will never be null.,6.0,1,Subclasses implement The item already checked specific type never null Subclasses should implement this The item will already have been checked for the specific type and will never be null,0
5a933926b8a9f9639f176cef,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/junit/extensions/TestDecorator.java, A Decorator for Tests. Use TestDecorator as the base class for defining new test decorators. Test decorator subclasses can be introduced to add behaviour before or after a test is run.,4.0,1,Decorator Tests Use TestDecorator base class defining new test decorators Test decorator subclasses introduced add behaviour test run Decorator for Tests Use TestDecorator a the base class for defining new test decorator Test decorator subclass can be introduced to add behaviour before or after a test is run,0
5a933926b8a9f9639f176cf0,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/junit/extensions/ActiveTestSuite.java, inlined due to limitation in VAJavaActiveTestSuite.super.runTest(test result,2.0,1,inlined due limitation VAJavaActiveTestSuitesuperrunTest test result inlined due to limitation in VAJavaActiveTestSuitesuperrunTest test result,0
5a933926b8a9f9639f176cf1,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/test/java/junit/samples/SimpleTest.java, avoid warning for not using result,3.0,1,avoid warning using result avoid warning for not using result,0
5a933926b8a9f9639f176cf2,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/test/java/junit/tests/extensions/AllTests.java, Collect tests manually because we have to test class collection code,5.2,1,Collect tests manually test class collection code Collect test manually because we have to test class collection code,0
5a933926b8a9f9639f176cf3,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/runner/JUnitCore.java, TODO (Feb 23 2009 102440 PM V,3.759,1,TODO Feb 23 2009 102440 PM V TODO Feb 23 2009 102440 PM V,0
5a933926b8a9f9639f176cf4,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/assertion/AssertionTest.java, However you need to add the ea VM argument when running.,5.0,1,However need add ea VM argument running However you need to add the ea VM argument when running,0
5a933926b8a9f9639f176cf5,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/test/java/junit/samples/money/Money.java,this makes no sense void appendTo(MoneyBag m,8.5,1,makes sense void appendTo MoneyBag this make no sense void appendTo MoneyBag m,0
5a933926b8a9f9639f176cf6,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/experimental/theories/runner/SuccessfulWithDataPointFields.java, Not annotated as a DataPoint and therefore should be ignored,5.0,1,Not annotated DataPoint therefore ignored Not annotated a a DataPoint and therefore should be ignored,0
5a933926b8a9f9639f176cf7,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/BeforeClass.java, <p>Sometimes several tests need to share computationally expensive setup (like logging into a database. While this can compromise the independence of tests sometimes it is a necessary optimization. Annotating a <code>public static void<code> noarg method with <code>BeforeClass<code> causes it to be run once before any of the test methods in the class. The <code>BeforeClass<code> methods of superclasses will be run before those the current class.<p> For example <pre> public class Example &amp064BeforeClass public static void onlyOnce( ... } &amp064Test public void one( ... } &amp064Test public void two( ... } } <pre> see org.junit.AfterClass,17.5,1,Sometimes several tests need share computationally expensive setup like logging database While compromise independence tests sometimes necessary optimization Annotating public static void noarg method BeforeClass causes run test methods class The BeforeClass methods superclasses run current class For example public class Example BeforeClass public static void onlyOnce Test one Test two see orgjunitAfterClass Sometimes several test need to share computationally expensive setup like logging into a database While this can compromise the independence of test sometimes it is a necessary optimization Annotating a public static void noarg method with BeforeClass cause it to be run once before any of the test method in the class The BeforeClass method of superclass will be run before those the current class For example public class Example BeforeClass public static void onlyOnce Test one Test two see orgjunitAfterClass,0
5a933926b8a9f9639f176cf8,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/running/core/SystemExitTest.java, Make sure System.exit works as expected. We've had problems with this on some platforms.,1.5,1,Make sure Systemexit works expected We've problems platforms Make sure Systemexit work a expected We've had problem with this on some platform,0
5a933926b8a9f9639f176cf9,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/experimental/max/MaxCore.java, TODO (Feb 23 2009 104023 PM V,3.759,1,TODO Feb 23 2009 104023 PM V TODO Feb 23 2009 104023 PM V,0
5a933926b8a9f9639f176cfa,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/experimental/runners/Enclosed.java, If you put tests in inner classes Ant for example won't find them. By running the outer class with Enclosed the tests in the inner classes will be run. You might put tests in inner classes to group them for convenience or to share constants. So for example <pre> RunWith(Enclosed.class public class ListTests ...useful shared stuff... public static class OneKindOfListTest ...} public static class AnotherKind ...} } <pre> For a real example see org.junit.tests.manipulation.SortableTest.,5.0,1,If put tests inner classes Ant example find By running outer class Enclosed tests inner classes run You might put tests inner classes group convenience share constants So example RunWith Enclosedclass public class ListTests useful shared stuff public static class OneKindOfListTest public static class AnotherKind For real example see orgjunittestsmanipulationSortableTest If you put test in inner class Ant for example won't find them By running the outer class with Enclosed the test in the inner class will be run You might put test in inner class to group them for convenience or to share constant So for example RunWith Enclosedclass public class ListTests useful shared stuff public static class OneKindOfListTest public static class AnotherKind For a real example see orgjunittestsmanipulationSortableTest,0
5a933926b8a9f9639f176cfb,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/junit/textui/TestRunner.java, A command line based tool to run tests. <pre> java junit.textui.TestRunner [wait] TestCaseClass <pre> <p>TestRunner expects the name of a TestCase class as argument. If this class defines a static <code>suite<code> method it will be invoked and the returned test is run. Otherwise all the methods starting with test having no arguments are run.<p> <p> When the wait command line argument is given TestRunner waits until the users types RETURN.<p> <p>TestRunner prints a trace as the tests are executed followed by a summary at the end.<p>,5.0,1,command line based tool run tests java junittextuiTestRunner wait TestCaseClass TestRunner expects name TestCase class argument If class defines static suite method invoked returned test run Otherwise methods starting test arguments run When wait command line argument given TestRunner waits users types RETURN TestRunner prints trace tests executed followed summary end command line based tool to run test java junittextuiTestRunner wait TestCaseClass TestRunner expects the name of a TestCase class a argument If this class defines a static suite method it will be invoked and the returned test is run Otherwise all the method starting with test having no argument are run When the wait command line argument is given TestRunner wait until the user type RETURN TestRunner print a trace a the test are executed followed by a summary at the end,0
5a933926b8a9f9639f176cfc,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/junit/framework/TestCase.java, A test case defines the fixture to run multiple tests. To define a test case<br> <ol> <li>implement a subclass of <code>TestCase<code><li> <li>define instance variables that store the state of the fixture<li> <li>initialize the fixture state by overriding link setUp(}<li> <li>cleanup after a test by overriding link tearDown(}.<li> <ol> Each test runs in its own fixture so there can be no side effects among test runs. Here is an example <pre> public class MathTest extends TestCase protected double fValue1 protected double fValue2 protected void setUp( fValue1= 2.0 fValue2= 3.0 } } <pre> For each test implement a method which interacts with the fixture. Verify the expected results with assertions specified by calling link junit.framework.AssertassertTrue(String boolean} with a boolean. <pre> public void testAdd( double result= fValue1 + fValue2 assertTrue(result == 5.0 } <pre> Once the methods are defined you can run them. The framework supports both a static type safe and more dynamic way to run a test. In the static way you override the runTest method and define the method to be invoked. A convenient way to do so is with an anonymous inner class. <pre> TestCase test= new MathTest(add public void runTest( testAdd( } } test.run( <pre> The dynamic way uses reflection to implement link runTest(}. It dynamically finds and invokes a method. In this case the name of the test case has to correspond to the test method to be run. <pre> TestCase test= new MathTest(testAdd test.run( <pre> The tests to be run can be collected into a TestSuite. JUnit provides different <i>test runners<i> which can run a test suite and collect the results. A test runner either expects a static method <code>suite<code> as the entry point to get a test to run or it will extract the suite automatically. <pre> public static Test suite( suite.addTest(new MathTest(testAdd suite.addTest(new MathTest(testDivideByZero return suite } <pre> see TestResult see TestSuite,8.0,1,test case defines fixture run multiple tests To define test case implement subclass TestCase define instance variables store state fixture initialize fixture state overriding link setUp cleanup test overriding link tearDown Each test runs fixture side effects among test runs Here example public class MathTest extends TestCase protected double fValue1 protected double fValue2 protected void setUp fValue1= 20 fValue2= 30 For test implement method interacts fixture Verify expected results assertions specified calling link junitframeworkAssertassertTrue String boolean boolean testAdd double result= fValue1 + fValue2 assertTrue result == 50 Once methods defined run The framework supports static type safe dynamic way run test In static way override runTest method define method invoked convenient way anonymous inner class TestCase test= new MathTest add runTest testAdd testrun The dynamic way uses reflection implement link runTest It dynamically finds invokes method In case name test case correspond test method run TestCase test= new MathTest testAdd testrun The tests run collected TestSuite JUnit provides different test runners run test suite collect results test runner either expects static method suite entry point get test run extract suite automatically public static Test suite suiteaddTest new MathTest testAdd suiteaddTest new MathTest testDivideByZero return suite see TestResult see TestSuite test case defines the fixture to run multiple test To define a test case implement a subclass of TestCase define instance variable that store the state of the fixture initialize the fixture state by overriding link setUp cleanup after a test by overriding link tearDown Each test run in it own fixture so there can be no side effect among test run Here is an example public class MathTest extends TestCase protected double fValue1 protected double fValue2 protected void setUp fValue1= 20 fValue2= 30 For each test implement a method which interacts with the fixture Verify the expected result with assertion specified by calling link junitframeworkAssertassertTrue String boolean with a boolean testAdd double result= fValue1 + fValue2 assertTrue result == 50 Once the method are defined you can run them The framework support both a static type safe and more dynamic way to run a test In the static way you override the runTest method and define the method to be invoked convenient way to do so is with an anonymous inner class TestCase test= new MathTest add runTest testAdd testrun The dynamic way us reflection to implement link runTest It dynamically find and invokes a method In this case the name of the test case ha to correspond to the test method to be run TestCase test= new MathTest testAdd testrun The test to be run can be collected into a TestSuite JUnit provides different test runner which can run a test suite and collect the result test runner either expects a static method suite a the entry point to get a test to run or it will extract the suite automatically public static Test suite suiteaddTest new MathTest testAdd suiteaddTest new MathTest testDivideByZero return suite see TestResult see TestSuite,0
5a933926b8a9f9639f176cfd,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/experimental/max/MaxStarterTest.java, TODO (Nov 18 2008 20306 PM flaky?,3.759,1,TODO Nov 18 2008 20306 PM flaky? TODO Nov 18 2008 20306 PM flaky?,0
5a933926b8a9f9639f176cfe,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/junit/framework/TestResult.java, Informs the result that a test will be started.,5.0,1,Informs result test started Informs the result that a test will be started,0
5a933926b8a9f9639f176cff,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/internal/runners/JUnit38ClassRunner.java, TODO (Feb 23 2009 105714 PM V,3.759,1,TODO Feb 23 2009 105714 PM V TODO Feb 23 2009 105714 PM V,0
5a933926b8a9f9639f176d00,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/experimental/max/MaxComputerTest.java, TODO (Mar 2 2009 105915 PM this grows without bound.,3.759,1,TODO Mar 2 2009 105915 PM grows without bound TODO Mar 2 2009 105915 PM this grows without bound,0
5a933926b8a9f9639f176d01,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/ComparisonFailure.java, Thrown when an link org.junit.AssertassertEquals(Object Object assertEquals(String String} fails. Create and throw a <code>ComparisonFailure<code> manually if you want to show users the difference between two complex strings. Inspired by a patch from Alex Chaffee (alexpurpletech.com,2.5,1,Thrown link orgjunitAssertassertEquals Object Object assertEquals String String fails Create throw ComparisonFailure manually want show users difference two complex strings Inspired patch Alex Chaffee alexpurpletechcom Thrown when an link orgjunitAssertassertEquals Object Object assertEquals String String fails Create and throw a ComparisonFailure manually if you want to show user the difference between two complex string Inspired by a patch from Alex Chaffee alexpurpletechcom,1
5a933926b8a9f9639f176d02,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/junit/framework/TestListener.java, An error occurred.,3.0,1,An error occurred An error occurred,0
5a933926b8a9f9639f176d03,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/runners/model/InitializationError.java, Returns one or more Throwables that led to this initialization error.,3.0,1,Returns one Throwables led initialization error Returns one or more Throwables that led to this initialization error,0
5a933926b8a9f9639f176d04,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/experimental/theories/runner/TheoriesPerformanceTest.java, Likewise the TestClass must be passed into AllMembersSupplier or the annotation parsing is again costly.,4.0,1,Likewise TestClass must passed AllMembersSupplier annotation parsing costly Likewise the TestClass must be passed into AllMembersSupplier or the annotation parsing is again costly,0
5a933926b8a9f9639f176d05,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/runners/ParentRunner.java, Returns a link Statement} run all nonoverridden code AfterClass} methods on this class and superclasses before executing code statement} all AfterClass methods are always executed exceptions thrown by previous steps are combined if necessary with exceptions from AfterClass methods into a link MultipleFailureException}.,6.0,1,Returns link Statement run nonoverridden code AfterClass methods class superclasses executing code statement AfterClass methods always executed exceptions thrown previous steps combined necessary exceptions AfterClass methods link MultipleFailureException Returns a link Statement run all nonoverridden code AfterClass method on this class and superclass before executing code statement all AfterClass method are always executed exception thrown by previous step are combined if necessary with exception from AfterClass method into a link MultipleFailureException,0
5a933926b8a9f9639f176d06,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/runners/Parameterized.java, <p> The custom runner <code>Parameterized<code> implements parameterized tests. When running a parameterized test class instances are created for the crossproduct of the test methods and the test data elements. <p> For example to test a Fibonacci function write <pre> &amp064RunWith(Parameterized.class public class FibonacciTest &amp064Parameters public static Collection&ampltObject[]&ampgt data( return Arrays.asList(new Object[][] Fibonacci   0 0 }  1 1 }  2 1 }  3 2 }  4 3 }  5 5 }  6 8 } } } } private int fInput private int fExpected public FibonacciTest(int input int expected fInput= input fExpected= expected } &amp064Test public void test(HeresHowYouGetValue Type value assertAnswerKey(new Object[][] Fibonacci   0 0 }  1 1 }  2 1 }  3 2 }  4 3 }  5 5 }  6 8 } } } assertEquals(fExpected Fibonacci.compute(fInput } } <pre> <p> Each instance of <code>FibonacciTest<code> will be constructed using the twoargument constructor and the data values in the <code>&amp064Parameters<code> method. <p>,5.0,1,The custom runner Parameterized implements parameterized tests When running parameterized test class instances created crossproduct test methods test data elements For example test Fibonacci function write RunWith Parameterizedclass public class FibonacciTest Parameters public static Collection&ampltObject &ampgt data return ArraysasList new Object Fibonacci 0 0 1 1 2 1 3 2 4 3 5 5 6 8 private int fInput private int fExpected public FibonacciTest int input int expected fInput= input fExpected= expected Test test HeresHowYouGetValue Type value assertAnswerKey new Object Fibonacci 0 0 1 1 2 1 3 2 4 3 5 5 6 8 assertEquals fExpected Fibonaccicompute fInput Each instance FibonacciTest constructed using twoargument constructor data values Parameters method The custom runner Parameterized implement parameterized test When running a parameterized test class instance are created for the crossproduct of the test method and the test data element For example to test a Fibonacci function write RunWith Parameterizedclass public class FibonacciTest Parameters public static Collection&ampltObject &ampgt data return ArraysasList new Object Fibonacci 0 0 1 1 2 1 3 2 4 3 5 5 6 8 private int fInput private int fExpected public FibonacciTest int input int expected fInput= input fExpected= expected Test test HeresHowYouGetValue Type value assertAnswerKey new Object Fibonacci 0 0 1 1 2 1 3 2 4 3 5 5 6 8 assertEquals fExpected Fibonaccicompute fInput Each instance of FibonacciTest will be constructed using the twoargument constructor and the data value in the Parameters method,0
5a933926b8a9f9639f176d07,r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/Assert.java, Fails a test with the given message. param message the identifying message for the link AssertionError} (<code>null<code> okay see AssertionError,6.0,1,Fails test given message param message identifying message link AssertionError null okay see AssertionError Fails a test with the given message param message the identifying message for the link AssertionError null okay see AssertionError,-1
